SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
8469732	8472873	eng	mar	This book has been translated into several languages.	हे पुस्तक अनेक भाषांमध्ये भाषांतरित करण्यात आलं आहे.	हे पुस्तक अनेक भाषांमध्ये प्रवेश केला आहे.
1454315	2386113	eng	mar	You should get your eyes examined.	तो आपले डोळे तपासून घेतले पाहिजेस.	आपण आपले डोळे तपासले पाहिजे.
1026755	5529473	eng	mar	Tom can't read all these books in one day.	टॉम ही सगळी पुस्तकं एका दिवसात वाचू शकत नाही.	टॉम ही सर्व पुस्तके एका दिवसात वाचता येत नाहीत.
8914120	7961022	eng	mar	I wasn't here at that time.	त्यावेळी मी तिथे नव्हतो.	मी त्यावेळी येथे नव्हतो.
6374312	6980944	eng	mar	What kind of music is this?	हे कसलं संगीत आहे?	हे कोणत्या प्रकारचे संगीत आहे?
2235741	2392958	eng	mar	I want Tom.	मला टॉम हवे आहेत.	मला टॉम हवा आहे.
437753	2724877	eng	mar	Rynok Square is the historic centre of the city.	रिनॉक चौक या शहराचं ऐतिहासिक केंद्र आहे.	रायनिक स्क्वेअर हे शहराचे ऐतिहासिक केंद्र आहे.
8154406	8154824	eng	mar	We became Muslim at the same time.	आम्ही एकाच वेळी मुस्लिम बनलो.	आम्ही त्याच वेळी मुस्लिम झालो.
6873000	7415454	eng	mar	I'm worried about my mother's health.	मला माझ्या आईच्या आरोग्याची काळजी आहे.	मला माझ्या आईच्या आरोग्याबद्दल काळजी वाटते.
322195	2315578	eng	mar	It's really hot there.	इथे खरच खूप गरम आहे.	हे तिथे खरोखर गरम आहे.
3906560	5497793	eng	mar	Let me at least talk to them.	कमीतकमी मला त्यांच्याशी बोलू दे.	मला किमान त्यांच्याशी बोलू द्या.
3733743	7899456	eng	mar	They did nothing.	त्यांनी काहीच केलं नाही.	त्यांनी काहीही केले नाही.
2055348	5266504	eng	mar	Is your car black?	तुझी गाडी काळी आहे का?	तुझी गाडी काळी आहे का?
50925	5284276	eng	mar	I'll take you there.	मी तुम्हाला तिथे नेईन.	मी तुला तिथे घेऊन जाईन.
2245591	8197222	eng	mar	Honk the horn.	हॉर्न वाजवा.	हॉर्नला माफ करा.
2006250	2617882	eng	mar	Turkish is a difficult language.	तुर्की ही एक कठीण भाषा आहे.	तुर्की ही एक कठीण भाषा आहे.
3343226	4729199	eng	mar	Do you think I'm lying?	तुम्हाला काय वाटतं, मी खोटं बोलतोय?	तुम्हाला वाटते मी खोटे बोलत आहे?
64054	8048141	eng	mar	Dad bought me a camera.	बाबांनी मला एक कॅमेरा विकत घेऊन दिला.	वडिलांनी मला कॅमेरा विकत घेतला.
6846939	8466174	eng	mar	I want to give you something.	मला तुला काहीतरी द्यायचं आहे.	मला तुला काहीतरी द्यायचे आहे.
1167424	2266826	eng	mar	I need to buy new skis.	नवीन स्की खरेदी करण्याची मला गरज आहे.	मला नवीन स्की खरेदी करण्याची गरज आहे.
259738	2092322	eng	mar	I walked alone.	मी एकटी चालले.	मी एकटा चाललो.
24412	3520638	eng	mar	I live in Kakogawa.	मी काकोगावामध्ये राहतो.	मी काजोगावामध्ये राहतो.
69112	2303968	eng	mar	You are very beautiful.	तू खूपच सुंदर आहेस.	तू खूप सुंदर आहेस.
2819650	5521762	eng	mar	He took off his T-shirt.	त्याने त्याचं टीशर्ट काढलं.	त्याने आपला टी शर्ट काढला.
39262	2654267	eng	mar	The television doesn't work.	तो टीव्ही चालत नाही.	टेलिव्हिजन काम करत नाही.
2283737	2663769	eng	mar	It'll happen.	घडेल.	हे होईल.
7766815	8683488	eng	mar	She doesn't like oral sex.	तिला मुखमैथुन आवडत नाही.	तिला तोंड लिंग आवडत नाही.
1636183	5071582	eng	mar	Every rose has its thorns.	प्रत्येक गुलाबाला काटे असतात.	प्रत्येक गुलाब त्याचे काटे आहेत.
5263527	8424820	eng	mar	Unfortunately, no one told us.	दुर्दैवाने, आम्हाला कोणीही सांगितलं नाही.	दुर्दैवाने, कोणीही आम्हाला सांगितले नाही.
1996950	5224563	eng	mar	Who sent you?	तुम्हाला कोणी पाठवलं?	तुला कोणी पाठवले?
1057913	4729150	eng	mar	It's nine-thirty.	साडेनऊ.	हे नऊ-तीस आहे.
2757660	8696652	eng	mar	He wants to read a book.	त्याला एखादं पुस्तक वाचायचं आहे.	त्याला पुस्तक वाचायचे आहे.
573999	3895941	eng	mar	Each student has their own computer.	प्रत्येक विद्यार्थ्याकडे स्वतःचा कम्प्यूटर आहे.	प्रत्येक विद्यार्थ्याला त्यांचे स्वतःचे संगणक आहे.
2709150	7867305	eng	mar	The population of the world is increasing very fast.	जगाची लोकसंख्या अतिशय वेगाने वाढत आहे.	जगाची लोकसंख्या खूप वेगाने वाढत आहे.
277932	2583894	eng	mar	The audience were all foreigners.	प्रेक्षक सर्व विदेशी होते.	प्रेक्षक सर्व परदेशी होते.
3331079	6394959	eng	mar	You've got a fever.	तुम्हाला ताप आला आहे.	आपल्याला ताप आला आहे.
39139	2186247	eng	mar	Can I turn off the TV?	मी टीव्ही बंद करू का?	मी टीव्ही बंद करू शकतो?
3738228	4055338	eng	mar	When do the shops open?	दुकानं कधी उघडतात?	दुकाने कधी उघडतात?
1093491	3061251	eng	mar	Tom is a very good friend of mine.	टॉम माझा अगदी चांगला मित्र आहे.	टॉम माझा एक चांगला मित्र आहे.
6043649	8423104	eng	mar	Layla was Sami's girlfriend.	लैला ही सामीची गर्लफ्रेंड होती.	लैला ही सामीची मैत्रीण होती.
2254832	2527028	eng	mar	Did she like the film? "Yes, she did."	तिला तो पिक्चर आवडला का? - "होय, आवडला."	तिला चित्रपट आवडला? "हो, तिने केले.
3818304	4788037	eng	mar	We don't know the answer yet.	उत्तर आपल्याला अजूनपर्यंत माहीत नाही.	आम्हाला अद्याप उत्तर माहित नाही.
1666438	3893611	eng	mar	Our gods are dead.	आपली देवं मेली आहेत.	आमचे देव मृत आहेत.
237852	2774253	eng	mar	My brother bought an electric guitar.	माझ्या भावाने एक इलेक्ट्रिक गिटार विकत घेतली.	माझ्या भावाने विद्युत गिटार खरेदी केले.
4033795	4408647	eng	mar	The game download is 1% to completion.	गेमचा डाउनलोड १% पूर्ण झाला आहे.	गेम डाऊनलोड पूर्ण करण्यासाठी 1% आहे.
69666	2908141	eng	mar	You can swim, but I can't swim.	तुला पोहता येतं, पण मला नाही पोहता येत.	आपण पोहू शकता, परंतु मी पोहू शकत नाही.
2315318	2513058	eng	mar	I don't remember what Tom looked like.	टॉम कसा दिसायचा मला आठवत नाही.	टॉम कशासारखे दिसत होता ते मला आठवत नाही.
32644	2087469	eng	mar	Is it still raining?	अजूनही पाऊस पडतोय का?	अजूनही पाऊस पडत आहे का?
1538897	2087492	eng	mar	There's no light without a shadow.	सावलीशिवाय कोणताही प्रकाश नसतो.	सावलीशिवाय प्रकाश नाही.
450099	2403884	eng	mar	There's no need to hurry.	घाई करायची काही गरज नाहीये.	घाई करण्याची गरज नाही.
7176301	8615357	eng	mar	Tom knows I'm not going win.	मी जिंकणार नाहीये हे टॉमला माहीत आहे.	टॉमला माहित आहे की मी जिंकणार नाही.
6434330	8599315	eng	mar	Tom fell in love with one of his students.	टॉम आपल्या एका विद्यार्थिनीच्या प्रेमात पडला.	टॉम त्याच्या एका विद्यार्थ्याच्या प्रेमात पडला.
3189206	3191130	eng	mar	The piano was invented in the 18th century by Bartolomeo Cristofori.	पियानोचा शोध १८व्या शतकात बार्तोलोमेओ क्रिस्तोफोरी यांनी लावला.	बार्टोमो क्रिस्तोफरीने 18 व्या शतकातील पियानोचा शोध लागला.
3042611	3888145	eng	mar	Our baby can walk.	आमच्या बाळाला चालता येतं.	आमचे बाळ चालू शकते.
2261948	2558616	eng	mar	I don't need Tom.	मला टॉमची गरज नाहीये.	मला टॉमची गरज नाही.
2254652	2526846	eng	mar	Where's my sister?	माझी बहीण कुठे आहे?	माझी बहीण कोठे आहे?
958899	2403858	eng	mar	Gold's heavier than iron.	सोनं लोखंडापेक्षा जड असतं.	लोखंडीपेक्षा सोने जास्त आहे.
6253934	8351652	eng	mar	How many marshmallows did you buy?	तुम्ही किती मार्शमॅलो विकत घेतलेत?	आपण किती मसालेम खरेदी केली?
3920617	4179939	eng	mar	I was thinking about her.	मी तिच्याबद्दल विचार करत होते.	मी तिच्याबद्दल विचार करत होतो.
5189321	5245048	eng	mar	Tom used to play the guitar.	टॉम गिटार वाजवायचा.	टॉम गिटार खेळत असे.
1585609	2703670	eng	mar	That man is mulatto.	तो माणूस म्यूलॅटो आहे.	तो माणूस मुलट्टो आहे.
53856	2494780	eng	mar	Shakespeare is one of the greatest poets.	शेक्सपीअर सर्वात महान कवींमधला एक आहे.	शेक्सपियर हा सर्वात मोठा कवी आहे.
464512	2677348	eng	mar	Which ball is white?	कोणता चेंडू पांढरा आहे?	कोणता चेंडू पांढरा आहे?
580774	2090398	eng	mar	I'm a man.	मी पुरुष आहे.	मी एक माणूस आहे.
298191	5360939	eng	mar	He teaches us history.	ते आम्हाला इतिहास शिकवतात.	तो आम्हाला इतिहास शिकवतो.
828597	4706027	eng	mar	A beard does not make a philosopher.	दाढी असल्याने काय कोणी तत्त्वज्ञानी बनत नाही.	दाढी तत्वज्ञानी बनत नाही.
1738653	4657643	eng	mar	He speaks in his sleep.	तो झोपेत बोलतो.	तो झोपेत बोलतो.
3733098	6879662	eng	mar	I still think about Tom all the time.	मी अजूनही सतत टॉमचा विचार करतो.	मी अद्याप टॉमबद्दल विचार करतो.
1054587	2176748	eng	mar	He can't buy a car.	तो गाडी खरीदू शकत नाही.	तो कार खरेदी करू शकत नाही.
953718	8680413	eng	mar	I went to the restroom during the intermission.	इंटरव्हलच्या वेळी मी वॉशरूमला गेले.	मी आंतरराज्य दरम्यान बाकीच्या खोलीत गेलो.
3202165	3276369	eng	mar	That's all I can tell you right now.	आतातरी मी तुला इतकच सांगू शकते.	मी आत्ताच सांगू शकतो.
57695	2094626	eng	mar	May I use this telephone?	मी हा टेलिफोन वापरू शकते का?	मी हा टेलिफोन वापरू शकतो?
2705417	3061153	eng	mar	He fell in love with one of his students.	तो त्याच्या एका विद्यार्थ्याच्या प्रेमात पडला.	तो त्याच्या एका विद्यार्थ्याच्या प्रेमात पडला.
1664584	8099467	eng	mar	He's right behind you.	ते तुझ्या मागेच आहेत.	तो तुमच्या मागे आहे.
16997	2087778	eng	mar	When is your birthday?	तुझा वाढदिवस कधी असतो?	आपला वाढदिवस कधी आहे?
314958	2261322	eng	mar	She is about to leave.	त्या निघतच आहेत.	ती निघणार आहे.
1739475	5245033	eng	mar	I can teach you guitar.	मी तुला गिटार शिकवू शकतो.	मी तुला गिटार शिकवू शकतो.
3719059	3786681	eng	mar	There are fish in the sea.	समुद्रात मासे असतात.	समुद्रात मासे आहेत.
713937	7280479	eng	mar	Are you a wizard?	तू जादूगार आहेस का?	आपण विझार्ड आहात का?
630421	2098759	eng	mar	He likes to run.	त्याला धावायला आवडतं.	त्याला पळायला आवडते.
441895	2271231	eng	mar	The Italian food was delicious.	ते इटालियन खाणं स्वादिष्ट होतं.	इटालियन अन्न मधुर होते.
939519	7157371	eng	mar	My phone was broken.	माझा फोन तुटलेला.	माझा फोन तुटला होता.
32202	2257071	eng	mar	Milton is one of the classic writers.	मिल्टन हे अभिजात लेखकांमध्ये गुणले जातात.	मिलटन हे क्लासिक लेखकांपैकी एक आहे.
1819353	2685213	eng	mar	Tatoeba is not my girlfriend.	तातोएबा माझी गर्लफ्रेंड नाही आहे.	टेटाबे माझी मैत्रीण नाही.
1768244	2494483	eng	mar	Pskov is in the south of Russia.	प्स्कोफ रशियाच्या दक्षिण भागात स्थित आहे.	रशियाच्या दक्षिणेस पोल्को आहे.
7367750	7371591	eng	mar	Tom has been defeated.	टॉम हरवला गेला आहे.	टॉमला पराभूत करण्यात आले आहे.
65628	2271137	eng	mar	Stop pushing me from behind!	मला पाठून ढकलणं बंद कर!	मला मागे ढकलणे थांबवा!
67105	5235658	eng	mar	That is your book.	ते तुझं पुस्तक आहे.	ते तुझे पुस्तक आहे.
5927080	7919616	eng	mar	It's a Welsh name.	वेल्श नाव आहे.	हे वेल्श नाव आहे.
2111395	2305048	eng	mar	That's Tom.	तो टॉम आहे.	तो टॉम आहे.
3912436	6760424	eng	mar	Are you making them sandwiches?	तुम्ही त्यांच्यासाठी सँडविच बनवत आहात का?	आपण त्यांना सँडविच बनवित आहात?
3908263	8216782	eng	mar	Did you tell him about us?	तू त्याला आमच्याबद्दल सांगितलंस का?	आपण त्याला आमच्याबद्दल सांगितले?
5006828	7955734	eng	mar	The French Revolution took place in 1789.	फ्रेंच क्रांती १७८९ साली घडली.	फ्रेंच क्रांती १७९७ मध्ये झाली.
248258	5708049	eng	mar	We celebrated his birthday with a party.	त्याचा वाढदिवस आम्ही पार्टी करून साजरा केला.	आम्ही पार्टीसह त्याचा वाढदिवस साजरा केला.
1400867	6635872	eng	mar	Tom is a centaur and Mary is a nymph.	टॉम सेंटॉर आहे आणि मेरी निम्फ.	टॉम एक शत्रु आहे आणि मेरी एक अस्पष्ट आहे.
69877	2739277	eng	mar	What do you think, Miss West?	तुम्हाला काय वाटतं, मिस वेस्ट?	मिस वेस्ट, तुला काय वाटते?
6116139	6152320	eng	mar	What am I drinking?	मी काय पितोय?	मी काय पित आहे?
5187005	7262505	eng	mar	I don't like basketball.	मला बास्केटबॉल आवडत नाही.	मला बास्केटबॉल आवडत नाही.
6270957	6602491	eng	mar	I can't do that, either.	मी तेही करू शकत नाही.	मी हे करू शकत नाही, एकतर.
26276	2745492	eng	mar	English is a universal language and is used all over the world.	इंग्रजी एक वैश्विक भाषा आहे व तिचा वापर जगभरात केला जातो.	इंग्रजी एक सार्वत्रिक भाषा आहे आणि जगभर वापरली जाते.
2213943	4657621	eng	mar	God knows why.	का हे देव जाणे.	देव का माहित आहे.
2956312	8087139	eng	mar	Tom comes here every three days.	टॉम इथे तीनतीन दिवसांनी येतो.	टॉम येथे दर तीन दिवस येतो.
773474	2351766	eng	mar	Do you have a brother, Pedro?	पेद्रो, तुझा कोणी भाऊ आहे का?	आपल्याकडे भाऊ आहे, पेट्रो?
7032801	7073263	eng	mar	We've watched this film two times.	आपण हा चित्रपट दोन वेळा पाहिला आहे.	आम्ही हा चित्रपट दोन वेळा पाहिले आहे.
6245734	7915056	eng	mar	You don't need to shout. I'm not deaf.	ओरडायची गरज नाहीये. मी बहिरा नाहीये.	तुला ओरडण्याची गरज नाही. मला बहिरा नाही.
571632	7915131	eng	mar	He passed away yesterday.	ते काल वारले.	काल तो निधन झाला.
1016829	2530706	eng	mar	What is the difference between Iaido and Kendo?	इआइदो व केंदोमधील फरक काय आहे?	इदो आणि केंडो यांच्यात काय फरक आहे?
319089	7369092	eng	mar	Father is watering flowers.	बाबा फुलांना पाणी घालत आहेत.	वडील फुले पाणी पित आहेत.
7520345	7915064	eng	mar	Everyone knows that we're rich.	आम्ही श्रीमंत आहोत हे सर्वांनाच माहीत आहे.	प्रत्येकाला माहित आहे की आपण श्रीमंत आहोत.
3330887	3973260	eng	mar	You play the piano, don't you?	तू पियानो वाजवतेस, नाही का?	आपण पियानो प्ले करता, नाही का?
2644572	4711716	eng	mar	Everything's in your room.	सगळं तुमच्या खोलीत आहे.	सर्व काही आपल्या खोलीत आहे.
274231	2985786	eng	mar	Who broke the window?	खिडकी कोणी तोडली?	खिडकी कोणी तोडली?
310710	4544262	eng	mar	Can she play the guitar?	गिटार वाजवता येते का?	ती गिटार खेळू शकते?
1741941	8206260	eng	mar	Don't let him answer the phone.	त्याला फोन उचलायला देऊ नका.	त्याला फोनला उत्तर देऊ नका.
3385093	8680300	eng	mar	If Tom can do it, I'm sure I can do it, too.	टॉम करू शकतो तर मीही करू शकेन याची मला खात्री आहे.	जर टॉम हे करू शकत असेल तर मला खात्री आहे की मी हे करू शकतो.
2535350	2550714	eng	mar	How many countries are there in the world?	जगात किती देशं आहेत?	जगात किती देश आहेत?
7287846	8909321	eng	mar	Sami is going to tell Mom and Dad.	सामी जाऊन आईबाबांना सांगणार आहे.	सामी आई आणि वडिलांना सांगणार आहेत.
5289501	7874653	eng	mar	This sofa is not nice.	हा सोफा चांगला नाहीये.	हा सोफा छान नाही.
264789	3223287	eng	mar	Having put his room in order, he went out.	खोली व्यवस्थित करून तो बाहेर गेला.	त्याची खोली व्यवस्थित ठेवून तो बाहेर गेला.
8716047	8908317	eng	mar	They kicked us out.	त्यांनी आम्हाला लाथ मारून बाहेर काढलं.	त्यांनी आम्हाला बाहेर काढले.
953191	2459808	eng	mar	Do you have a Twitter account?	तुझ्याकडे ट्विटर अकाउंट आहे का?	आपल्याकडे ट्विटर अकाऊंट आहे का?
1893706	2507417	eng	mar	We understand.	आपण समजतो.	आम्हाला समजते.
2892244	6909307	eng	mar	This is so easy.	हे किती सोपं आहे.	हे खूप सोपे आहे.
2289011	8373271	eng	mar	Don't worry. I can fix it.	काळजी करू नकोस. मी दुरुस्त करू शकतो.	काळजी करू नका. मी ते निराकरण करू शकतो.
8169967	9056923	eng	mar	She chose to go to Algeria.	तिने अल्जेरियाला जायचं निवडलं.	तिने अल्जेरियाला जायचे निवडले.
1969175	7365780	eng	mar	This is his only chance.	ही त्याची एकमात्र संधी आहे.	ही त्याची एकमेव संधी आहे.
2111355	7937851	eng	mar	They understood.	त्या समजल्या.	त्यांना समजले.
853966	4781771	eng	mar	We do not know him.	आपण त्याला ओळखत नाही.	आम्ही त्याला ओळखत नाही.
1665625	2533879	eng	mar	I am memorizing the national anthem.	मी राष्ट्रगीत पाठ करतोय.	मी राष्ट्रीय गाण्याचे आठवणी घेत आहे.
4568910	8197226	eng	mar	The Van Horns are rich.	व्हॅन हॉर्न कुटुंब श्रीमंत आहे.	व्हॅन हॉर्न्स श्रीमंत आहेत.
2250338	4643019	eng	mar	Give me a sec.	मला एक सेकंद द्या.	मला एक सेकंद द्या.
25019	5568548	eng	mar	He says "want" when he wants something, and "no" when he does not.	त्याला जेव्हा काही हवं असतं तेव्हा तो "पाहिजे" म्हणतो, आणि नको असतं तेव्हा "नाही".	तो म्हणतो की जेव्हा त्याला काही हवे आहे आणि जेव्हा त्याला ते करत नाहीत.
5970434	8683709	eng	mar	If you don't use a condom during sex, you can catch a disease.	सेक्स करताना काँडम वापरला नाही तर आपल्याला रोग होऊ शकतो.	आपण सेक्स दरम्यान कंडोम वापरत नसल्यास, आपण एक रोग पकडू शकता.
69790	2429895	eng	mar	What do you have in your bag?	तुमच्या बॅगेत काय आहे?	आपल्याकडे आपल्या पिशवीत काय आहे?
2635014	5093192	eng	mar	I need a mouse pad.	मला एका नवीन माऊस पॅडची गरज आहे.	मला माऊस पॅडची आवश्यकता आहे.
44873	3246381	eng	mar	The shop was crowded with young people.	दुकानात तरुणांनी गर्दी केलेली.	या दुकानात तरुणांशी गर्दी झाली होती.
63215	2106117	eng	mar	You make me happy.	तुम्ही मला खूष करतात.	तू मला आनंदी कर.
4132508	4464902	eng	mar	My nephew is getting married tomorrow.	उद्या माझ्या भाच्याचं लग्न आहे.	माझे पुतण्या उद्या लग्न करत आहेत.
253058	3194838	eng	mar	I was lost in Sir Anthony's wonderful story.	सर अँटनीच्या आश्चर्यजनक गोष्टीत मी हरवून गेले होते.	सर अँथनीच्या अद्भुत कथेत मी हरलो.
1300804	2097779	eng	mar	I was at home.	मी घरी होतो.	मी घरी होतो.
975512	2693246	eng	mar	When he came, I was writing a letter.	तो आला तेव्हा मी एक पत्र लिहत होतो.	जेव्हा तो आला तेव्हा मी एक पत्र लिहित होतो.
2254630	2526817	eng	mar	Where's my brother?	माझा भाऊ कुठेय?	माझा भाऊ कोठे आहे?
3577038	3561875	eng	mar	You give me blood, I will give you freedom.	तू मला रक्त दे, मी तुला मुक्तता देईन.	तू मला रक्त दे, मी तुला स्वातंत्र्य देईन.
3912435	6760420	eng	mar	Are you making us sandwiches?	तू आमच्यासाठी सँडविच बनवते आहेस का?	आपण आम्हाला सँडविच बनवित आहात?
1147170	2434859	eng	mar	Japan is here!	जपान इथे आहे!	जपान इथे आहे!
2451282	6154072	eng	mar	I don't feel like studying French today.	मला आज फ्रेंचचा अभ्यास करावासा वाटत नाहीये.	मला आज फ्रेंचचा अभ्यास करण्यासारखे वाटत नाही.
2835457	7816922	eng	mar	Come fishing with me.	माझ्याबरोबर मासे पकडायला या.	माझ्याबरोबर मासेमारी ये.
1369492	5240779	eng	mar	I bookmarked this website.	मी हे संकेतस्थळ बुकमार्क केलं.	मी या वेबसाइटवर बुकमार्क केले.
8371800	8408092	eng	mar	When will the match start?	मॅच कधी सुरू होईल?	सामना कधी सुरू होणार?
3821530	5671634	eng	mar	Tom bought a mobile phone.	टॉमने एक मोबाईल विकत घेतला.	टॉमने एक मोबाईल फोन खरेदी केला.
25748	3223263	eng	mar	Salt is a useful substance.	मीठ हा एक उपयोगी पदार्थ आहे.	मीठ एक उपयुक्त पदार्थ आहे.
301442	2349063	eng	mar	The news made them happy.	बातमी ऐकून त्या आनंदी झाल्या.	ही बातमी त्यांना आनंदी केली.
281949	6170363	eng	mar	May I take a bath?	मी आंघोळ करू का?	मी आंघोळ करू शकतो?
283489	2266615	eng	mar	Did you see him go out?	तुम्ही त्याला बाहेर जाताना पाहिलं का?	आपण त्याला बाहेर काढताना पाहिले?
1951571	6301233	eng	mar	I can't even think about marriage.	मी लग्नाचा विचारही करू शकत नाही.	मी लग्नाबद्दलही विचार करू शकत नाही.
4777097	4777160	eng	mar	I ate the keema.	मी खीमा खाल्ला.	मी केमा खाल्ले.
3068274	7753035	eng	mar	Where did you find these?	ही तुम्हाला कुठे सापडली?	तुला हे कोठे सापडले?
2300066	5071808	eng	mar	I called my attorney.	मी माझ्या वकिलाला फोन केला.	मी माझ्या वकीलांना बोलावले.
2243521	7084927	eng	mar	They will return.	त्या परततील.	ते परत येतील.
252788	6634657	eng	mar	I'll tell you the truth.	मी तुला खरं सांगेन.	मी तुम्हाला सत्य सांगेन.
4497284	4811449	eng	mar	Your mother died yesterday.	तुमची आई काल मेली.	काल तुझ्या आईचा मृत्यू झाला.
2546779	2654283	eng	mar	I was there last night.	मी काल रात्री तिथे होतो.	काल रात्री मी तिथे होतो.
681310	4213024	eng	mar	I don't know Russian.	मला रशियन येत नाही.	मला रशियन माहित नाही.
4012205	8329230	eng	mar	Why hasn't anybody cleaned this up?	कोणी हे साफ का नाही केलं आहे?	कोणीही हे स्वच्छ का केले नाही?
61842	2087853	eng	mar	Write down your name here.	आपलं नाव येथे लिहून ठेवा.	येथे आपले नाव लिहा.
871500	4590393	eng	mar	Hello. My name is John Reindle. I work at the American Embassy in Prague.	हॅलो. माझं नाव जॉन रेन्डल आहे. मी प्राग येथील अमेरिकन दूतावासात काम करतो.	हॅलो. माझे नाव जॉन रेन्डल आहे. मी प्रागमध्ये अमेरिकन दूतावासात काम करतो.
442974	2573142	eng	mar	Is that pure gold?	ते शुद्ध सोनं आहे का?	ते शुद्ध सोने आहे का?
1230689	7729388	eng	mar	It takes me ten minutes to walk to school.	मला शाळेत च़ालत ज़ायला दहा मिनिटे लागतात.	शाळेत जाण्यासाठी मला दहा मिनिटे लागतात.
8363988	8373276	eng	mar	How much sugar are you going to buy?	तुम्ही किती साखर विकत घेणार आहात?	आपण किती साखर खरेदी करणार आहात?
2249611	3097858	eng	mar	Nobody asked you.	तुला कोणी विचारलं नाही.	कोणीही तुम्हाला विचारले नाही.
1121362	7147095	eng	mar	I like fruit.	मला फळं आवडतात.	मला फळ आवडतात.
424864	4977323	eng	mar	Iceland belonged to Denmark.	आइसलँड डेनमार्कच्या मालकीचा होता.	इस्तंबूलचा डेन्मार्क आहे.
1839424	4786137	eng	mar	Come as you are.	जशी आहेस तशीच ये.	आपण जसे आहात तसे या.
241864	2492404	eng	mar	Where have you been up to now?	तू आत्तापर्यंत कुठे होतास?	तू आता कुठे होतास?
2288981	2612385	eng	mar	Don't tell me to go home.	मला घरी जायला सांगू नका.	मला घरी जाण्यास सांगू नका.
2203291	4822177	eng	mar	Tom is rich.	टॉम श्रीमंत आहे.	टॉम श्रीमंत आहे.
6532456	2682539	eng	mar	That's wet.	ते ओलं आहे.	ते ओले आहे.
266109	2088205	eng	mar	Bacchus has drowned more men than Neptune.	नेपच्यूनपेक्षा जास्त माणसांना बॅक्कसने बुडवलंय.	बॅक्ससने नेपच्यूनपेक्षा जास्त पुरुष बुडाले आहेत.
2853172	3041012	eng	mar	Where's your sword?	तुझी तलवार कुठेय?	तुझी तलवार कोठे आहे?
310067	2396484	eng	mar	She will be back in less than ten minutes.	ती दहा मिनिटांच्या आत परत येईल.	ती दहा मिनिटांपेक्षा कमी वेळात परत येईल.
269174	6148530	eng	mar	I need a new bicycle.	मला एका नवीन सायकलीची गरज आहे.	मला नवीन सायकल हवी आहे.
2528229	6548560	eng	mar	I have the ace of spades.	इस्पिकचा एक्का माझ्याकडे आहे.	माझ्याकडे कुडा आहेत.
7390491	7938474	eng	mar	She put some milk in her coffee.	त्यांनी त्यांच्या कॉफीत जरासं दूध घातलं.	तिने तिच्या कॉफीमध्ये काही दूध ठेवले.
8233148	8684514	eng	mar	What does he look like naked?	तो नागडा असताना कसा दिसतो?	तो नग्न दिसत आहे काय?
3825786	7274902	eng	mar	I can't find my phone charger.	मला माझा फोन चार्जर सापडत नाहीये.	मला माझा फोन चार्जर सापडत नाही.
251866	2088208	eng	mar	My mother tongue is Japanese.	माझी मातृभाषा जपानी आहे.	माझी आई जीभ जपानी आहे.
1588344	8115626	eng	mar	Nobody knows the future.	भविष्य कोणालाच माहीत नाहीये.	भवितव्य कोणालाही माहित नाही.
268828	7731214	eng	mar	Unbelievable!	काहीही काय!	अविश्वसनीय!
3289245	8591657	eng	mar	Who do I live for?	मी कोणासाठी जगतो?	मी कोणासाठी जगतो?
788244	7866876	eng	mar	Is there anybody in the house?	घरात कोणी आहे का?	घरात कोणी आहे का?
3042609	3888146	eng	mar	His baby can walk.	त्यांच्या बाळाला चालता येतं.	त्याचे बाळ चालू शकते.
1761305	5280386	eng	mar	Why didn't you stay in Germany?	तू जर्मनीत का नाही राहिलास?	तू जर्मनीमध्ये का राहिला नाहीस?
1727867	5235858	eng	mar	I cannot translate this book.	मी या पुस्तकाचा अनुवाद करू शकत नाही.	मी हे पुस्तक करू शकत नाही.
4831010	8407473	eng	mar	I'll give you an apple.	मी तुम्हाला एक सफरचंद देईन.	मी तुला एक सफरचंद देईन.
1860591	2094723	eng	mar	Stop the car.	गाडी थांबव.	गाडी थांबवा.
3322967	6076039	eng	mar	Mary wants to become famous.	मेरीला प्रसिद्ध बनायचं आहे.	मेरी प्रसिद्ध होऊ इच्छित आहे.
680743	3049493	eng	mar	You won't drown if you learn how to swim.	पोहायला शिकलीस तर बुडणार नाहीस.	पोहायला कसे शिकायला शिकले तर तुम्ही बुडणार नाही.
7577000	8407526	eng	mar	I took my decision.	मी माझा निर्णय घेतला.	मी माझा निर्णय घेतला.
5228478	6144007	eng	mar	Where is the horse?	घोडा कुठे आहे?	घोडा कोठे आहे?
31620	2107149	eng	mar	It is almost three.	जवळजवळ तीन वाजलेले.	हे जवळजवळ तीन आहे.
2875933	5082448	eng	mar	She stole a camera.	तिने एक कॅमेरा चोरी केला.	तिने एक कॅमेरा चोरले.
419823	2497381	eng	mar	A plate of pilaf with some kebabs is heaven on earth.	एक प्लेट पुलाव व काही कबाब म्हणजे तर पृथ्वीवरच स्वर्ग.	काही कबाबांसह पिलाफची एक प्लेट पृथ्वीवर स्वर्ग आहे.
1665655	3369837	eng	mar	I am barking like a dog.	मी कुत्र्यासारखी भुंकतेय.	मी कुत्र्यासारखा भांडत आहे.
