SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
2187253	2187388	eng	mal	That's acceptable.	അത് അംഗീകരിക്കാവുന്നതാണ് .	അത് സ്വീകാര്യമാണ്.
2187254	2187383	eng	mal	That's alright.	അത് ശരിതന്നെ.	അത് ശരിയാണ്.
2187255	2187381	eng	mal	That's doubtful.	അത് സംശയകരമാണ് .	അത് സംശയകരമാണ്.
2187256	2187377	eng	mal	That's evident.	അത് സ്പഷ്ടമാണ് .	അത് വ്യക്തമാണ്.
2187257	2187375	eng	mal	That's foolish.	അത് മണ്ടത്തരമാണ് .	അത് വിഡ് ish ിത്തമാണ്.
2187258	2187372	eng	mal	That's fun.	അത് വിനോദമാണ്‌ .	അത് രസകരമാണ്.
2187259	2187369	eng	mal	That's logical.	അത് യുക്തിസഹമാണ്.	അത് യുക്തിസഹമാണ്.
2187260	2187366	eng	mal	That's lovely.	അത് മനോഹരമാണ് .	അത് മനോഹരമാണ്.
2187261	2187358	eng	mal	That's ludicrous.	അത് പരിഹാസ്യമാണ് .	അത് പരിഹാസ്യമാണ്.
2187262	2187354	eng	mal	That's sufficient.	അത് പര്യാപ്തമാണ് .	അത് മതി.
2187263	2187353	eng	mal	That's him.	അത് അവനാണ് .	അത് അവനാണ്.
2187264	2187352	eng	mal	That's her.	അത് അവളാണ് .	അത് അവളാണ്.
2187265	2187350	eng	mal	That's Tom's.	അത് ടോമിന്റെതാണ് .	അതാണ് ടോം.
2187266	2187349	eng	mal	That's his.	അത് അവന്റേതാണ് .	അത് അവനാണ്.
2187267	2187346	eng	mal	That's hers.	അത് അവളുടെതാണ് .	അത് അവളാണ്.
2187269	2187343	eng	mal	That's untrue.	അത് അസത്യമാണ് .	അത് വാസ്തവമല്ല.
2187271	2187328	eng	mal	That's wise.	അത് വിവേകപരം ആണ് .	അത് ബുദ്ധിമാനാണ്.
2187272	2187326	eng	mal	Tom screamed.	ടോം നിലവിളിച്ചു.	ടോം നിലവിളിച്ചു.
2187273	2187325	eng	mal	Tom understood.	ടോം മനസിലാക്കി.	ടോമിന് മനസ്സിലായി.
2187274	2187323	eng	mal	You've failed.	നിങ്ങള്‍ പരാജയപ്പെട്ടു.	നിങ്ങൾ പരാജയപ്പെട്ടു.
2187275	2187322	eng	mal	You've misunderstood.	നിങ്ങള്‍ തെറ്റിദ്ധരിച്ചു.	നിങ്ങൾ തെറ്റിദ്ധരിച്ചു.
2187311	650607	eng	mal	Kamdev has used your smile as an arrow as all the five arrows were found insufficient.	അഞ്ചുശരങ്ങളും പോരാതെ മന്മഥന്‍ നിന്‍ ചിരി സായകമാക്കി.	അഞ്ച് അമ്പുകൾ എല്ലാം പര്യാപ്തമാണെന്ന് കണ്ടെത്തിയതിനാൽ കംദേവ് നിങ്ങളുടെ പുഞ്ചിരി ഒരു അമ്പായി ഉപയോഗിച്ചു.
2188385	2188687	eng	mal	She seems to be a good cook.	അവള്‍ നല്ല ഒരു പാചകക്കാരി ആണെന്ന് തോന്നുന്നു.	അവൾ ഒരു നല്ല പാചകക്കാരനാണെന്ന് തോന്നുന്നു.
2188430	2188684	eng	mal	He's ruthless.	അവന്‍ ദയയില്ലാത്തവന്‍ ആണ്.	അവൻ നിഷ് കരുണം.
2188431	2188685	eng	mal	She's ruthless.	അവള്‍ ദയയില്ലാത്തവള്‍ ആണ്.	അവൾ നിഷ് കരുണം.
2188694	2193214	eng	mal	In the wild fire of thought, there is an element of the destruction of the self.	ചിന്തയുടെ കാട്ടുതീയില്‍, ആത്മനാശത്തിന്റെ ഒരു അംശം ഉണ്ട് .	ചിന്തയുടെ കാടുള്ള തീയിൽ, സ്വയം നാശത്തിന്റെ ഒരു ഘടകം ഉണ്ട്.
2224009	2226848	eng	mal	Mary is quite attractive.	മേരി അതീവ സുന്ദരി ആണ് .	മേരി തികച്ചും ആകർഷകമാണ്.
2224578	2226846	eng	mal	This may be correct.	ഇത് ശരിയായിരിക്കാം.	ഇത് ശരിയായിരിക്കാം.
2225251	2226837	eng	mal	The terrorists attacked a mosque.	തീവ്രവാദികള്‍ ഒരു പള്ളി ആക്രമിച്ചു.	ഭീകരർ ഒരു പള്ളി ആക്രമിച്ചു.
2225415	2226833	eng	mal	Sugar is soluble in water.	പഞ്ചസാര വെള്ളത്തില്‍ ലയിക്കും.	വെള്ളത്തിൽ പഞ്ചസാര ലയിപ്പിക്കുന്നു.
2225432	2226828	eng	mal	It made me very happy.	അത് എന്നെ വളരെ സന്തോഷവാനാക്കി.	ഇത് എന്നെ വളരെയധികം സന്തോഷിപ്പിച്ചു.
2225524	2226820	eng	mal	Tom is more experienced in business than me.	ടോം വ്യാപാരത്തില്‍ എന്നേക്കാള്‍ അനുഭവജ്ഞന്‍ ആണ്.	ടോം എന്നെക്കാൾ ബിസിനസിൽ പരിചയസമ്പന്നനാണ്.
2225733	2226814	eng	mal	He lay down on his back.	അവന്‍ മലര്‍ന്നു കിടന്നു.	അയാൾ പുറകിൽ കിടക്കുന്നു.
2226329	2226812	eng	mal	I bit my tongue.	ഞാന്‍ എന്റെ നാവ് കടിച്ചു.	ഞാൻ എന്റെ നാവ് കടിച്ചു.
2243698	5494134	eng	mal	They're useless now.	അവരെക്കൊണ്ട് ഇപ്പോൾ ഉപയോഗമില്ല.	അവ ഇപ്പോൾ ഉപയോഗശൂന്യമാണ്.
2248691	2730736	eng	mal	Isn't that mine?	അത് എന്റേതല്ലേ?	അത് എന്റേതല്ലേ?
2267421	7894550	eng	mal	It'll surely rain today.	ഇന്ന് തീര്‍ച്ചയായും മഴ പെയ്യും	ഇന്ന് മഴ പെയ്യും.
2290404	7908721	eng	mal	I didn't leave the door unlocked.	ഞാന്‍ വാതില്‍ അടക്കാതെ പോയില്ല.	ഞാൻ വാതിൽ അൺലോക്കുചെയ് തിട്ടില്ല.
2294058	2296526	eng	mal	I think you can help us.	നിങ്ങള്‍ക്ക് ഞങ്ങളെ സഹായിക്കാന്‍ കഴിയും എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	നിങ്ങൾക്ക് ഞങ്ങളെ സഹായിക്കാൻ കഴിയുമെന്ന് ഞാൻ കരുതുന്നു.
2294059	2296523	eng	mal	I believe you know the rules.	നിങ്ങള്‍ക്ക് നിയമങ്ങള്‍ അറിയാം എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	നിങ്ങൾക്ക് നിയമങ്ങൾ അറിയാമെന്ന് ഞാൻ വിശ്വസിക്കുന്നു.
2294060	2296520	eng	mal	I think you know the rules.	നിങ്ങള്‍ക്ക് നിയമങ്ങള്‍ അറിയാം എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	നിങ്ങൾക്ക് നിയമങ്ങൾ അറിയാമെന്ന് ഞാൻ കരുതുന്നു.
2294061	2296516	eng	mal	I believe you know Tom.	നിങ്ങള്‍ക്ക് ടോമിനെ അറിയാം എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	ടോമിനെ നിങ്ങൾക്കറിയാമെന്ന് ഞാൻ വിശ്വസിക്കുന്നു.
2294062	2296515	eng	mal	I think you know Tom.	നിങ്ങള്ക്ക് ടോമിനെ അറിയാം എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	നിങ്ങൾക്ക് ടോമിനെ അറിയാമെന്ന് ഞാൻ കരുതുന്നു.
2294065	2296514	eng	mal	I believe you've been looking for me.	നിങ്ങള്‍ എന്നെ അന്വേഷിക്കുകയായിരുന്നു എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	നിങ്ങൾ എന്നെ അന്വേഷിക്കുകയാണെന്ന് ഞാൻ വിശ്വസിക്കുന്നു.
2294641	2296468	eng	mal	I plowed the field.	ഞാന്‍ നിലം ഉഴുതു.	ഞാൻ വയൽ ഉഴുതു.
2294789	2296465	eng	mal	This is a triangle.	ഇത് ഒരു ത്രികോണം ആണ്.	ഇതൊരു ത്രികോണമാണ്.
2295540	2296462	eng	mal	He talks a lot.	അവന്‍ ധാരാളം സംസാരിക്കാറുണ്ട്.	അദ്ദേഹം ഒരുപാട് സംസാരിക്കുന്നു.
2295644	2296459	eng	mal	A man who speaks the truth needs a fast horse.	സത്യം പറയുന്ന ഒരു മനുഷ്യന് വേഗതയുള്ള ഒരു കുതിര ആവശ്യമാണ്.	സത്യം സംസാരിക്കുന്ന ഒരു മനുഷ്യന് വേഗതയേറിയ കുതിര ആവശ്യമാണ്.
2295681	2296456	eng	mal	This is ours.	ഇത് ഞങ്ങളുടെതാണ്.	ഇത് നമ്മുടേതാണ്.
2295735	2296454	eng	mal	This is our bag.	ഇത് ഞങ്ങളുടെ ബാഗ്‌ ആണ്.	ഇതാണ് ഞങ്ങളുടെ ബാഗ്.
2296177	2296440	eng	mal	Who betrayed us?	ആരാണ് നമ്മളെ ചതിച്ചത്?	ആരാണ് ഞങ്ങളെ ഒറ്റിക്കൊടുത്തത്?
2300724	2301020	eng	mal	I can get you everything you need.	നിങ്ങള്‍ക്ക് ആവശ്യമായതെല്ലാം നല്കാന്‍ എനിക്ക് കഴിയും.	നിങ്ങൾക്ക് ആവശ്യമുള്ളതെല്ലാം എനിക്ക് ലഭിക്കും.
2300725	2301017	eng	mal	I can get you fired.	എനിക്ക് നിങ്ങളെ ജോലിയില്‍ നിന്നും പുറതാക്കിപ്പിക്കാന്‍ കഴിയും.	എനിക്ക് നിങ്ങളെ ജോലിയിൽ നിന്ന് പുറത്താക്കാം.
2300726	2301014	eng	mal	I can get you more.	എനിക്ക് ഇനിയും നിങ്ങള്‍ക്ക് തരാന്‍ കഴിയും.	എനിക്ക് നിങ്ങളെ കൂടുതൽ നേടാം.
2300727	2301011	eng	mal	I can get you one if you like.	നിങ്ങള്‍ക്ക് ഇഷ്ടമാണെങ്കില്‍ ഇതുപോലൊരെണ്ണം തരാന്‍ കഴിയും.	നിങ്ങൾക്ക് താൽപ്പര്യമുണ്ടെങ്കിൽ എനിക്ക് നിങ്ങളെ ഒന്ന് നേടാം.
2300728	2301008	eng	mal	I can get you out of prison.	എനിക്ക് നിങ്ങളെ ജയിലില്‍ നിന്നും പുറത്തിറക്കാന്‍ കഴിയും.	എനിക്ക് നിങ്ങളെ ജയിലിൽ നിന്ന് പുറത്താക്കാൻ കഴിയും.
2300729	2301006	eng	mal	I can give it a shot.	എനിക്ക് ഇത് പ്രയോഗിച്ചു നോക്കാന്‍ കഴിയും.	എനിക്ക് ഒരു ഷോട്ട് നൽകാം.
2300730	2301006	eng	mal	I can give it a try.	എനിക്ക് ഇത് പ്രയോഗിച്ചു നോക്കാന്‍ കഴിയും.	എനിക്ക് ഇത് ഒരു ശ്രമം നൽകാം.
2300731	2301005	eng	mal	I can give it to you right now.	എനിക്ക് ഇത് ഇപ്പോള്‍ തന്നെ നിങ്ങള്ക്ക് നല്കാന്‍ കഴിയും.	എനിക്ക് ഇപ്പോൾ അത് നിങ്ങൾക്ക് നൽകാം.
2300732	2301003	eng	mal	I can give Tom a message.	എനിക്ക് ടോമിന് ഒരു മെസ്സേജ് കൊടുക്കാന്‍ കഴിയും.	എനിക്ക് ടോമിന് ഒരു സന്ദേശം നൽകാം.
2300733	2301001	eng	mal	I can give you a lift into town.	എനിക്ക് നിങ്ങള്‍ക്ക് ടൌണിലേക്ക് ഒരു ലിഫ്റ്റ്‌ തരാന്‍ കഴിയും.	എനിക്ക് നിങ്ങൾക്ക് ഒരു ലിഫ്റ്റ് പട്ടണത്തിലേക്ക് നൽകാം.
2300734	2300999	eng	mal	I can give you a lift.	എനിക്ക് നിങ്ങള്‍ക്ക് ലിഫ്റ്റ്‌ തരാന്‍ കഴിയും.	എനിക്ക് നിങ്ങൾക്ക് ഒരു ലിഫ്റ്റ് നൽകാം.
2300736	2300998	eng	mal	I can give you some medicine for the pain.	എനിക്ക് നിങ്ങള്‍ക്ക് കുറച്ചു വേദനയ്ക്കുള്ള മരുന്ന് തരാന്‍ കഴിയും.	വേദനയ് ക്കായി എനിക്ക് കുറച്ച് മരുന്ന് നൽകാം.
2300737	2300997	eng	mal	I can give you some money if you need it.	എനിക്ക് നിങ്ങള്ക്ക് ആവശ്യമെങ്കില്‍ കുറച്ചു പൈസ തരാന്‍ കഴിയും.	നിങ്ങൾക്ക് ആവശ്യമുണ്ടെങ്കിൽ എനിക്ക് കുറച്ച് പണം തരാം.
2300738	2300996	eng	mal	I can give you some useful information.	എനിക്ക് നിങ്ങള്‍ക്ക് കുറച്ചു ആവശ്യകരമായ ഇന്‍ഫര്‍മേഷന്‍ തരാം കഴിയും.	ഉപയോഗപ്രദമായ ചില വിവരങ്ങൾ എനിക്ക് നൽകാം.
2300739	2300995	eng	mal	I can give you something for your pain.	നിങ്ങളുടെ വേദനക്ക് എനിക്ക് എന്തെങ്ങിലും തരാന്‍ കഴിയും.	നിങ്ങളുടെ വേദനയ്ക്കായി എനിക്ക് എന്തെങ്കിലും നൽകാം.
2300762	2300993	eng	mal	The cat caught the mouse.	പൂച്ച എലിയെ പിടിച്ചു.	പൂച്ച മൗസ് പിടിച്ചു.
2300828	2300991	eng	mal	Who will be the next pope?	അടുത്ത പോപ്പ് ആരായിരിക്കും?	ആരാണ് അടുത്ത പോപ്പ്?
2302296	2296506	eng	mal	I want a coffee.	എനിക്ക് ഒരു കോഫി വേണം.	എനിക്ക് ഒരു കോഫി വേണം.
2302306	2296493	eng	mal	Aluminium is a metal.	അലൂമിനിയം ഒരു ലോഹം ആണ്.	അലുമിനിയം ഒരു ലോഹമാണ്.
2302407	2296503	eng	mal	I want to live here.	എനിക്ക് ഇവിടെ ജീവിക്കാന്‍ ആഗ്രഹമുണ്ട്.	എനിക്ക് ഇവിടെ താമസിക്കണം.
2302415	2296491	eng	mal	This water is odourless.	ഈ വെള്ളം മണമില്ലാത്തത് ആണ്.	ഈ വെള്ളം അശുദ്ധമാണ്.
2302420	2296483	eng	mal	I'm a gynaecologist.	ഞാന്‍ ഒരു സ്ത്രീരോഗ വിദഗ്ധന്‍ ആണ്.	ഞാൻ ഒരു ഗൈനക്കോളജിസ്റ്റാണ്.
2309391	2730730	eng	mal	Tom thought Mary wasn't a very good cook.	മേരി നല്ലൊരു പാചകക്കാരി അല്ലെന്നു ടോം കരുതി.	മേരി വളരെ നല്ല പാചകക്കാരനല്ലെന്ന് ടോം കരുതി.
2315303	2741034	eng	mal	I don't know what you're looking for.	നിങ്ങൾ എന്താണ് അന്വേഷിക്കുന്നത് എന്ന് എനിക്ക് അറിയില്ല.	നിങ്ങൾ എന്താണ് തിരയുന്നതെന്ന് എനിക്കറിയില്ല.
2358703	7901912	eng	mal	I have a feeling Tom will be late.	ടോം വരാന്‍ താമസിക്കുമെന്ന്‍ തോന്നുന്നു.	ടോം വൈകുമെന്ന് എനിക്ക് തോന്നുന്നു.
2360549	7894551	eng	mal	I have to meet Tom.	എനിക്ക് ടോമിനെ കാണേണ്ടതുണ്ട്	എനിക്ക് ടോമിനെ കാണണം.
2362200	5494136	eng	mal	I just got back.	ഞാൻ ഇപ്പോൾ തിരിച്ച് എത്തിയതേയുള്ളൂ.	ഞാൻ തിരിച്ചെത്തി.
2388181	7901973	eng	mal	I never said it would be simple.	അത് എളുപ്പമായിരിക്കുമെന്ന് ഞാന്‍ പറഞ്ഞില്ലല്ലോ.	ഇത് ലളിതമാണെന്ന് ഞാൻ ഒരിക്കലും പറഞ്ഞിട്ടില്ല.
2396999	2296450	eng	mal	The sea is blue.	കടല്‍ നീലയാണ്.	കടൽ നീലയാണ്.
2415949	7901975	eng	mal	She acknowledged her mistake.	അവള്‍ തന്‍റെ തെറ്റ് സമ്മതിച്ചു.	അവളുടെ തെറ്റ് അവൾ അംഗീകരിച്ചു.
2458492	2727635	eng	mal	I think you should go home.	നിങ്ങൾ വീട്ടിലേക്കു പോകണം എന്ന് ഞാൻ കരുതുന്നു.	നിങ്ങൾ വീട്ടിൽ പോകണമെന്ന് ഞാൻ കരുതുന്നു.
2541096	7896074	eng	mal	I thought you missed your flight.	ഞാന്‍ കരുതി നിനക്ക് ഫ്ലൈറ്റ് കിട്ടിയില്ലെന്ന്‍.	നിങ്ങളുടെ ഫ്ലൈറ്റ് നിങ്ങൾക്ക് നഷ്ടപ്പെട്ടുവെന്ന് ഞാൻ കരുതി.
2544363	7902043	eng	mal	I wasn't talking about you.	ഞാന്‍ നിന്‍റെ കാര്യമല്ല പറഞ്ഞത്.	ഞാൻ നിങ്ങളെക്കുറിച്ച് സംസാരിച്ചില്ല.
2545078	2792851	eng	mal	We have very little time.	നമുക്കു വളരെക്കുറച്ചു സമയം മാത്രമേയുള്ളൂ.	ഞങ്ങൾക്ക് വളരെ കുറച്ച് സമയമുണ്ട്.
2548066	2727634	eng	mal	Tom turned the page.	ടോം പേജ് മറിച്ചു.	ടോം പേജ് തിരിഞ്ഞു.
2556255	2730733	eng	mal	He did it anyway.	അവൻ എന്തായാലും ചെയ്തു.	എന്തായാലും അദ്ദേഹം അത് ചെയ്തു.
2566189	3714396	eng	mal	My name is Emily.	എന്റെ പേര് എമിലി.	എന്റെ പേര് എമിലി.
2566189	5494139	eng	mal	My name is Emily.	എന്റെ പേര് എമിലി എന്നാണ്.	എന്റെ പേര് എമിലി.
2568654	7896076	eng	mal	I don't have time to play games.	എനിക്ക് കളിക്കാന്‍ സമയമില്ല.	ഗെയിമുകൾ കളിക്കാൻ എനിക്ക് സമയമില്ല.
2630819	2296511	eng	mal	I have a green shirt.	എനിക്ക് ഒരു പച്ച കുപ്പായം ഉണ്ട്.	എനിക്ക് ഒരു പച്ച ഷർട്ട് ഉണ്ട്.
2640558	7901919	eng	mal	This movie is one of my all-time favorites.	എന്റെ എക്കാലത്തെയും പ്രിയപ്പെട്ട സിനിമകളില്‍ ഒന്നാണ് ഇത്.	ഈ സിനിമ എന്റെ എക്കാലത്തെയും പ്രിയങ്കരങ്ങളിലൊന്നാണ്.
2641712	2792805	eng	mal	Tom and I were very busy last week.	ടോമും ഞാനും കഴിഞ്ഞയാഴ്ച വളരെ തിരക്കിലായിരുന്നു.	ടോമും ഞാനും കഴിഞ്ഞ ആഴ്ച വളരെ തിരക്കിലായിരുന്നു.
2663423	7908722	eng	mal	That's not our only problem.	നമ്മുടെ പ്രശ്നം അത് മാത്രമല്ല.	അത് ഞങ്ങളുടെ ഒരേയൊരു പ്രശ് നമല്ല.
2713391	656101	eng	mal	We'll discuss that later.	നമുക്ക് അത് പിന്നെ ചര്‍ച്ച ചെയ്യാം.	ഞങ്ങൾ അത് പിന്നീട് ചർച്ച ചെയ്യും.
2730041	2730723	eng	mal	I am taking my final exam.	ഞാൻ എൻറെ അവസാന പരീക്ഷ എഴുതുക ആണ്.	ഞാൻ എന്റെ അവസാന പരീക്ഷ എടുക്കുന്നു.
2730079	2730722	eng	mal	Of course I love her!	തീർച്ചയായും ഞാൻ അവളെ സ്നേഹിക്കുന്നു.	തീർച്ചയായും ഞാൻ അവളെ സ്നേഹിക്കുന്നു!
2730212	2730721	eng	mal	Ignorance has no limits.	മണ്ടത്തരത്തിന് പരിധികളില്ല.	അജ്ഞതയുടെ പരിമിതികളൊന്നുമില്ല.
2730409	2730720	eng	mal	Where is my diary?	എൻറെ ഡയറി എവിടെയാണ്.	എന്റെ ഡയറി എവിടെയാണ്?
2730653	2730712	eng	mal	I am an engineer.	ഞാൻ ഒരു എഞ്ചിനീയർ ആണ്.	ഞാൻ ഒരു എഞ്ചിനീയറാണ്.
2730657	2730711	eng	mal	He is not a student.	അവൻ ഒരു വിദ്യാർത്ഥി അല്ല.	അദ്ദേഹം ഒരു വിദ്യാർത്ഥിയല്ല.
2730661	2730709	eng	mal	She is not a student.	അവൾ ഒരു വിദ്യാർത്ഥിനി അല്ല.	അവൾ ഒരു വിദ്യാർത്ഥിയല്ല.
2740594	2740596	eng	mal	Man is, at one and the same time, a solitary being and a social being.	മനുഷ്യന്‍, ഒരേസമയം, ഏകാന്ത ജീവിയും സാമൂഹ്യജീവിയുമാണ്.	മനുഷ്യൻ, ഒരേ സമയം, ഏകാന്തമായ ഒരു സ്വഭാവവും ഒരു സാമൂഹിക സ്വഭാവവുമാണ്.
2740597	2740598	eng	mal	As a social being, he seeks to gain the recognition and affection of his fellow human beings, to share in their pleasures, to comfort them in their sorrows, and to improve their conditions of life.	സാമൂഹ്യജീവിയെന്ന നിലയില്‍ സഹജീവികളുടെ സ്നേഹത്തിനും അംഗീകാരത്തിനും വേണ്ടി ശ്രമിക്കുകയും അവരുടെ നൊമ്പരങ്ങളും സന്തോഷങ്ങളും പങ്കുവെയ്ക്കുകയും ചെയ്യുന്നു.	ഒരു സാമൂഹിക സ്വഭാവം എന്ന നിലയിൽ, തന്റെ സഹ മനുഷ്യരുടെ അംഗീകാരവും ആദരവും നേടാൻ, അവരുടെ ആനന്ദങ്ങളിൽ പങ്കുവയ്ക്കാൻ, സങ്കടങ്ങളിൽ അവരെ ആശ്വസിപ്പിക്കാനും ജീവിതത്തിന്റെ വ്യവസ്ഥകൾ മെച്ചപ്പെടുത്താനുമാണ് ശ്രമിക്കുന്നത്
2740600	2740601	eng	mal	The economic anarchy of capitalist society as it exists today is, in my opinion, the real source of the evil.	നിലവിലുള്ള മുതലാളിത്ത സമൂഹത്തിന്റെ സാമ്പത്തിക സാമൂഹ്യ അരാജകത്വമാണ് പ്രധാന പ്രതിയെന്ന് ഞാന്‍ കരുതുന്നു.	ഇന്ന് നിലനിൽക്കുന്ന മുതലാളി സമൂഹത്തിന്റെ സാമ്പത്തിക അരാജകത്വം എന്റെ അഭിപ്രായത്തിൽ തിന്മയുടെ യഥാർത്ഥ ഉറവിടമാണ്.
2779972	7901928	eng	mal	She fell in love with a young soldier.	അവള്‍ ഒരു യുവസൈനികനുമായി സ്നേഹത്തിലായി.	അവൾ ഒരു ചെറുപ്പക്കാരനുമായി പ്രണയത്തിലായി.
2862869	2862866	eng	mal	I have not seen you for a long time.	വളരെ നാളായല്ലൊ കണ്ടിട്ട്	ഞാൻ നിങ്ങളെ വളരെക്കാലമായി കണ്ടിട്ടില്ല.
2862873	2862866	eng	mal	Long time no see.	വളരെ നാളായല്ലൊ കണ്ടിട്ട്	വളരെക്കാലമായി കാണുന്നില്ല.
2862885	2862884	eng	mal	Do you speak Malayalam?	നിങ്ങള്‍ മലയാളം സംസാരിക്കുമോ?	നിങ്ങൾ മലയാളം സംസാരിക്കുന്നുണ്ടോ?
2862895	2296464	eng	mal	He is not your father.	അവന്‍ നിന്റെ അച്ഛന്‍ അല്ല.	അവൻ നിങ്ങളുടെ പിതാവല്ല.
2862896	2296464	eng	mal	He is not your dad.	അവന്‍ നിന്റെ അച്ഛന്‍ അല്ല.	അവൻ നിങ്ങളുടെ അച്ഛനല്ല.
2995279	3574833	eng	mal	Have they seen us?	അവർ നമ്മളെ കണ്ടിട്ടുണ്ടാവുമോ?	അവർ ഞങ്ങളെ കണ്ടിട്ടുണ്ടോ?
3259601	3712135	eng	mal	Park the car in the shade.	കാറ് തണലില്‍ നിര്‍ത്തൂ.	കാർ നിഴലിൽ പാർക്ക് ചെയ്യുക.
3259605	3712137	eng	mal	That gold ring belonged to my mother.	ആ സ്വര്‍ണമോതിരം എന്റെ അമ്മയുടേതാണ്.	ആ സ്വർണ്ണ മോതിരം എന്റെ അമ്മയുടേതാണ്.
3351847	7902002	eng	mal	The most important sex organ is the brain.	ഏറ്റവും പ്രധാനപ്പെട്ട ലൈംഗിക അവയവം തലച്ചോറാണ്.	ഏറ്റവും പ്രധാനപ്പെട്ട ലൈംഗിക അവയവം തലച്ചോറാണ്.
3367754	3367791	eng	mal	Why are you doing this?	നിങ്ങൾ എന്തിന് ഇതു ചെയ്യുന്നു?	എന്തുകൊണ്ടാണ് നിങ്ങൾ ഇത് ചെയ്യുന്നത്?
3367765	3367807	eng	mal	I saw Tom last Monday walking in the park with Mary.	ഞാൻ ടോം'ഇനെ കഴിഞ്ഞ തിങ്കളാഴ്ച പാർകിൽ വെച്ച് മെരിയുടെ കു‌ടെ നടകുന്നത് കണ്ടു	കഴിഞ്ഞ തിങ്കളാഴ്ച ടോം മേരിക്കൊപ്പം പാർക്കിൽ നടക്കുന്നത് ഞാൻ കണ്ടു.
3419589	7902030	eng	mal	Tom likes fried chicken.	ടോമിന് പൊരിച്ച കോഴിയിറച്ചി ഇഷ്ട്ടമാണ്.	ടോമിന് വറുത്ത ചിക്കൻ ഇഷ്ടമാണ്.
3442395	7902044	eng	mal	Tom is quite lucky.	ടോം വളരെ ഭാഗ്യവാനാണ്.	ടോം തികച്ചും ഭാഗ്യവാനാണ്.
3663249	3715623	eng	mal	There are islands in the sea.	കടലിൽ ദ്വീപുകൽ ഉണ്ട്.	കടലിൽ ദ്വീപുകൾ ഉണ്ട്.
3911486	7901932	eng	mal	Why are people scared of them?	എന്താ എല്ലാവര്‍ക്കും അവരെ പേടി?	ആളുകൾ എന്തിനാണ് അവരെ ഭയപ്പെടുന്നത്?
3944112	3944132	eng	mal	I always find myself comforting people with the words I want to hear.	ഞാൻ കേൾക്കാൻ ആഗ്രഹിക്കുന്ന വാക്കുകൾ കൊണ്ട് ഞാൻ എപ്പോഴും ജനങ്ങളെ ആശ്വസിപ്പിക്കാൻ ശ്രമിക്കുന്നു	ഞാൻ കേൾക്കാൻ ആഗ്രഹിക്കുന്ന വാക്കുകളാൽ ആളുകളെ ആശ്വസിപ്പിക്കുന്നതായി ഞാൻ എപ്പോഴും കാണുന്നു.
4135158	7901914	eng	mal	I'm not afraid of the future.	ഭാവിയെക്കുറിച് എനിക്ക് പേടിയില്ല.	ഭാവിയെ ഞാൻ ഭയപ്പെടുന്നില്ല.
4375735	7908723	eng	mal	Both of her cheeks turned red.	അവളുടെ കവിളുകള്‍ രണ്ടും ചുവന്നുതുടുത്തു.	അവളുടെ രണ്ട് കവിളും ചുവന്നു.
4493212	7896080	eng	mal	Since when do you care about flowers?	നീ എന്നുതൊട്ടാണ് പൂക്കളെ ശ്രദ്ധിച്ച് തുടങ്ങിയത്?	എപ്പോഴാണ് നിങ്ങൾ പൂക്കൾ ശ്രദ്ധിക്കുന്നത്?
4603192	7901983	eng	mal	I'm not following you at all. Can you break it down for me?	നിങ്ങള്‍ പറയുന്നത് എനിക്ക് മനസ്സിലാകുന്നില്ല. ഒന്ന്‍ വിശദമായി പറയാമോ?	ഞാൻ നിങ്ങളെ ഒട്ടും പിന്തുടരുന്നില്ല. എനിക്കായി ഇത് തകർക്കാൻ കഴിയുമോ?
4694580	7901920	eng	mal	We read about that in class.	അതിനെക്കുറിച്ച് ഞങ്ങള്‍ ക്ലാസ്സില്‍ വച്ച് വായിച്ചു.	ക്ലാസ്സിൽ ഞങ്ങൾ അതിനെക്കുറിച്ച് വായിച്ചു.
4874498	653459	eng	mal	Who's your favorite player?	നിന്റെ പ്രിയപ്പെട്ട കളിക്കാരനാരാണ്?	നിങ്ങളുടെ പ്രിയപ്പെട്ട കളിക്കാരൻ ആരാണ്?
5203933	7901916	eng	mal	There are several reasons.	അതിന് പല കാരണങ്ങള്‍ ഉണ്ട്.	നിരവധി കാരണങ്ങളുണ്ട്.
5215326	7901978	eng	mal	I don't think it's too bad.	അത് തീരെ മോശമാണെന്ന് എനിക്ക് തോന്നുന്നില്ല.	ഇത് വളരെ മോശമാണെന്ന് ഞാൻ കരുതുന്നില്ല.
5826275	2187353	eng	mal	Advertising campaigns have shaped popular culture, and launched brand into the public eye	അത് അവനാണ് .	പരസ്യ പ്രചാരണങ്ങള് ജനകീയ സംസ് കാരത്തിന് രൂപം നല് കി, പരസ്യ കണ്ണിലേക്ക് ബ്രാന് ഡ് വിക്ഷേപിച്ചു
